gene	mean	median	longest_isoform	merged
ENSMUSG00000016194.15	1411	1355	1623	1887
ENSMUSG00000103089.2	2222	2222	2222	2222
ENSMUSG00000009633.4	871	871	871	871
ENSMUSG00000104348.2	2573	2573	2573	2573
ENSMUSG00000103736.2	248	248	248	248
ENSMUSG00000016179.12	2218	2218	2469	2469
ENSMUSG00000103895.2	628	628	628	628
ENSMUSG00000102648.2	403	403	403	403
ENSMUSG00000102981.2	2300	2300	2300	2300
ENSMUSG00000097850.3	2112	2112	2112	2112
ENSMUSG00000065533.3	68	68	68	68
ENSMUSG00000120108.1	861	861	861	861
ENSMUSG00000104182.2	928	928	928	928
ENSMUSG00000103692.2	578	578	578	578
ENSMUSG00000121086.1	2683	2683	2683	2683
ENSMUSG00000026640.13	11040	11040	11040	11040
ENSMUSG00000102523.2	1856	1856	1856	1856
ENSMUSG00000102621.2	1834	1834	1834	1834
ENSMUSG00000102841.2	3564	3564	3564	3564
ENSMUSG00000103776.2	532	532	532	532
ENSMUSG00000103597.2	358	358	358	358
ENSMUSG00000092633.3	64	64	64	64
ENSMUSG00002075163.1	294	294	294	294
ENSMUSG00000016494.10	2504	2504	2554	2610
ENSMUSG00000097325.3	2492	2492	2492	2492
ENSMUSG00000096929.9	1468	1269	4217	5140
ENSMUSG00000104206.2	322	322	322	322
ENSMUSG00000104525.2	2938	2938	2938	2938
ENSMUSG00000103867.2	2703	2703	2703	2703
ENSMUSG00000104077.3	558	558	558	558
ENSMUSG00000016493.14	6288	6288	6288	6288
ENSMUSG00000065412.5	81	81	81	81
ENSMUSG00000065548.3	88	88	88	88
ENSMUSG00000104010.2	2297	2297	2297	2297
ENSMUSG00000103443.2	2238	2238	2238	2238
ENSMUSG00000016481.16	1976	1651	2776	3239
ENSMUSG00000026616.17	3579	4227	6212	7344
ENSMUSG00000102236.2	2716	2716	2716	2716
ENSMUSG00002076810.1	121	121	121	121
ENSMUSG00002075165.1	98	98	98	98
ENSMUSG00000104297.2	550	550	550	550
ENSMUSG00000102307.2	2211	2211	2211	2211
ENSMUSG00000103120.2	516	516	516	516
ENSMUSG00002076739.1	107	107	107	107
ENSMUSG00000050530.15	3772	3789	4149	4442
ENSMUSG00000026643.17	2766	2162	4461	4461
ENSMUSG00000075837.3	141	141	141	141
ENSMUSG00000049950.7	1042	1042	1042	1042
ENSMUSG00000026644.8	532	532	534	534
ENSMUSG00000026645.12	1592	1533	1764	1769
ENSMUSG00000103786.2	2871	2871	2871	2871
ENSMUSG00000026650.16	588	603	706	1102
ENSMUSG00000026648.19	4269	3766	7075	7969
ENSMUSG00000026646.17	3079	3079	4327	4327
ENSMUSG00000085043.2	626	626	626	626
ENSMUSG00000109865.2	1795	1795	1795	1795
ENSMUSG00000051396.16	3352	3352	4314	4347
ENSMUSG00000039496.9	3013	3013	3013	3013
ENSMUSG00000081278.2	316	316	316	316
ENSMUSG00000082580.4	312	312	312	312
ENSMUSG00000026655.16	1389	688	3602	4275
ENSMUSG00000080703.3	789	789	789	789
ENSMUSG00000081070.2	1069	1069	1069	1069
ENSMUSG00000085205.2	944	944	944	944
ENSMUSG00000085656.2	440	440	440	440
ENSMUSG00000086445.2	416	416	416	416
ENSMUSG00000026657.18	5965	6373	6761	7856
ENSMUSG00000086458.2	1297	1297	1297	1297
ENSMUSG00000081889.2	564	564	564	564
ENSMUSG00000104284.2	3350	3350	3350	3350
ENSMUSG00000102517.2	3062	3062	3062	3062
ENSMUSG00000084859.8	1316	1316	1316	1316
ENSMUSG00000086921.2	252	252	252	252
ENSMUSG00000102816.2	3644	3644	3644	3644
ENSMUSG00000102136.2	2552	2552	2552	2552
ENSMUSG00000102357.2	2273	2273	2273	2273
ENSMUSG00000087355.8	500	500	500	500
ENSMUSG00000102494.2	2408	2408	2408	2408
ENSMUSG00000075826.3	107	107	107	107
ENSMUSG00000086874.2	466	466	466	466
ENSMUSG00000086018.8	978	978	978	978
ENSMUSG00000039449.15	2550	2550	3522	3549
ENSMUSG00000083378.4	379	379	379	379
ENSMUSG00000048186.15	2166	2251	2302	2974
ENSMUSG00000083407.2	477	477	477	477
ENSMUSG00000026662.14	4126	4126	5319	5650
ENSMUSG00000026664.8	1438	1438	1438	1438
ENSMUSG00000086670.2	311	311	311	311
ENSMUSG00000082795.2	225	225	225	225
ENSMUSG00000069188.6	208	208	208	208
ENSMUSG00000026668.11	735	770	847	884
ENSMUSG00000026669.15	4180	4180	4867	4954
ENSMUSG00000026672.12	2512	2512	2614	2614
ENSMUSG00000086430.2	1065	1065	1065	1065
ENSMUSG00000026676.8	2670	2670	2670	2670
ENSMUSG00000081005.2	826	826	826	826
ENSMUSG00000084606.3	187	187	187	187
ENSMUSG00000080820.2	225	225	225	225
ENSMUSG00000039145.17	4128	4128	6962	7095
ENSMUSG00000082013.2	591	591	591	591
ENSMUSG00000039128.14	1827	1827	1827	1827
ENSMUSG00000025817.14	4764	4764	4764	4764
ENSMUSG00000056718.3	747	747	747	747
ENSMUSG00000025816.16	1771	2110	2448	2532
ENSMUSG00000085818.8	489	489	698	873
ENSMUSG00000025815.15	5480	5480	5480	5480
ENSMUSG00000043241.15	5174	5174	5174	5174
ENSMUSG00000045319.14	3229	3229	4398	4544
ENSMUSG00000082332.3	1344	1344	1344	1344
ENSMUSG00000102887.2	2794	2794	2794	2794
ENSMUSG00000039063.6	1851	1851	1851	1851
ENSMUSG00000087125.2	2500	2500	2500	2500
ENSMUSG00000087485.2	1171	1171	1171	1171
ENSMUSG00000118578.2	818	818	818	818
ENSMUSG00000039046.16	7484	7484	7484	7484
ENSMUSG00000085716.2	425	425	425	425
ENSMUSG00000086109.4	752	816	826	1284
ENSMUSG00000102599.2	3421	3421	3421	3421
ENSMUSG00000002107.19	4254	3056	8856	9719
ENSMUSG00000087079.2	639	639	639	639
ENSMUSG00000075538.3	2541	2541	2541	2541
ENSMUSG00000103412.2	759	759	759	759
ENSMUSG00000062319.3	1228	1228	1228	1228
ENSMUSG00002075987.1	321	321	321	321
ENSMUSG00000077396.3	97	97	97	97
ENSMUSG00000099424.2	335	335	335	335
ENSMUSG00000083252.2	273	273	273	273
ENSMUSG00000085070.2	697	697	697	697
ENSMUSG00000083269.2	654	654	654	654
ENSMUSG00002075086.1	291	291	291	291
ENSMUSG00000084374.2	547	547	547	547
ENSMUSG00000082953.4	953	953	953	953
ENSMUSG00000085580.2	876	876	876	876
ENSMUSG00002076673.1	77	77	77	77
ENSMUSG00000083423.2	430	430	430	430
ENSMUSG00000079604.10	1849	1843	3019	4910
ENSMUSG00000081202.2	508	508	508	508
ENSMUSG00000079603.4	265	265	265	265
ENSMUSG00000104276.2	696	696	696	696
ENSMUSG00000015619.11	3215	3215	3215	3215
ENSMUSG00000086618.2	520	520	520	520
ENSMUSG00000025783.3	1187	1187	1187	1187
ENSMUSG00000079602.3	737	737	737	737
ENSMUSG00000075534.6	2022	2022	2022	2022
ENSMUSG00000025782.13	2741	2743	4897	5788
ENSMUSG00000103570.2	1682	1682	1682	1682
ENSMUSG00000025781.15	1320	1166	1735	1815
ENSMUSG00000077733.3	128	128	128	128
ENSMUSG00000037262.8	1472	1472	1472	1472
ENSMUSG00000037254.19	3100	3100	3100	3100
ENSMUSG00000025780.8	7900	7900	7900	7900
ENSMUSG00000086748.2	1020	1020	1020	1020
ENSMUSG00000061186.16	4234	1901	7874	9128
ENSMUSG00002076942.1	121	121	121	121
ENSMUSG00002075140.1	108	108	108	108
ENSMUSG00000092793.3	84	84	84	84
ENSMUSG00000077972.3	94	94	94	94
ENSMUSG00000077038.3	121	121	121	121
ENSMUSG00000080653.3	119	119	119	119
ENSMUSG00000076126.3	97	97	97	97
ENSMUSG00002075055.1	104	104	104	104
ENSMUSG00000077834.3	121	121	121	121
ENSMUSG00000077998.3	94	94	94	94
ENSMUSG00000076959.3	98	98	98	98
ENSMUSG00000080504.3	86	86	86	86
ENSMUSG00000077981.3	94	94	94	94
ENSMUSG00000076983.4	90	90	90	90
ENSMUSG00000078026.3	84	84	84	84
ENSMUSG00002075960.1	127	127	127	127
ENSMUSG00000077049.4	97	97	97	97
ENSMUSG00000119771.1	82	82	82	82
ENSMUSG00000076028.3	109	109	109	109
ENSMUSG00000119803.1	127	127	127	127
ENSMUSG00002075143.1	121	121	121	121
ENSMUSG00000119247.1	73	73	73	73
ENSMUSG00000095269.3	86	86	86	86
ENSMUSG00000119292.1	97	97	97	97
ENSMUSG00000080459.3	123	123	123	123
ENSMUSG00002076944.1	127	127	127	127
ENSMUSG00000119793.1	121	121	121	121
ENSMUSG00000119385.1	83	83	83	83
ENSMUSG00000119608.1	84	84	84	84
ENSMUSG00000119626.1	87	87	87	87
ENSMUSG00002075541.1	127	127	127	127
ENSMUSG00002076617.1	121	121	121	121
ENSMUSG00000119508.1	73	73	73	73
ENSMUSG00000119566.1	84	84	84	84
ENSMUSG00000119137.1	87	87	87	87
ENSMUSG00002076075.1	127	127	127	127
ENSMUSG00002076869.1	120	120	120	120
ENSMUSG00000119931.1	83	83	83	83
ENSMUSG00000118762.1	90	90	90	90
ENSMUSG00000119304.1	87	87	87	87
ENSMUSG00002075738.1	124	124	124	124
ENSMUSG00002075631.1	126	126	126	126
ENSMUSG00002076835.1	120	120	120	120
ENSMUSG00000119498.1	83	83	83	83
ENSMUSG00000119042.1	90	90	90	90
ENSMUSG00000119125.1	87	87	87	87
ENSMUSG00002076388.1	123	123	123	123
ENSMUSG00002076577.1	127	127	127	127
ENSMUSG00002075668.1	121	121	121	121
ENSMUSG00000119161.1	83	83	83	83
ENSMUSG00000119006.1	88	88	88	88
ENSMUSG00000119450.1	87	87	87	87
ENSMUSG00002075878.1	124	124	124	124
ENSMUSG00002076296.1	126	126	126	126
ENSMUSG00002076887.1	121	121	121	121
ENSMUSG00000118909.1	83	83	83	83
ENSMUSG00000119785.1	90	90	90	90
ENSMUSG00000119344.1	87	87	87	87
ENSMUSG00002076422.1	124	124	124	124
ENSMUSG00002076686.1	126	126	126	126
ENSMUSG00002076510.1	120	120	120	120
ENSMUSG00000119559.1	83	83	83	83
ENSMUSG00000119051.1	90	90	90	90
ENSMUSG00000119882.1	87	87	87	87
ENSMUSG00002076753.1	123	123	123	123
ENSMUSG00002076980.1	127	127	127	127
ENSMUSG00002076144.1	121	121	121	121
ENSMUSG00000119434.1	83	83	83	83
ENSMUSG00000119723.1	88	88	88	88
ENSMUSG00000119195.1	87	87	87	87
ENSMUSG00002076560.1	124	124	124	124
ENSMUSG00002076585.1	126	126	126	126
ENSMUSG00002075201.1	121	121	121	121
ENSMUSG00000119554.1	83	83	83	83
ENSMUSG00000118692.1	82	82	82	82
ENSMUSG00000119908.1	87	87	87	87
ENSMUSG00002076172.1	123	123	123	123
ENSMUSG00002075159.1	127	127	127	127
ENSMUSG00002075272.1	118	118	118	118
ENSMUSG00000118833.1	83	83	83	83
ENSMUSG00002075310.1	90	90	90	90
ENSMUSG00000119044.1	87	87	87	87
ENSMUSG00002076127.1	122	122	122	122
ENSMUSG00002076667.1	127	127	127	127
ENSMUSG00002076849.1	121	121	121	121
ENSMUSG00000118710.1	83	83	83	83
ENSMUSG00000076994.4	81	81	81	81
ENSMUSG00000119447.1	87	87	87	87
ENSMUSG00002076956.1	127	127	127	127
ENSMUSG00000076948.4	87	87	87	87
ENSMUSG00000077113.4	89	89	89	89
ENSMUSG00002075178.1	127	127	127	127
ENSMUSG00002075323.1	101	101	101	101
ENSMUSG00000077021.4	85	85	85	85
ENSMUSG00000070099.3	73	73	73	73
ENSMUSG00002076337.1	127	127	127	127
ENSMUSG00000076976.4	98	98	98	98
ENSMUSG00000076118.3	109	109	109	109
ENSMUSG00002076099.1	104	104	104	104
ENSMUSG00002076917.1	100	100	100	100
ENSMUSG00000076014.3	97	97	97	97
ENSMUSG00002075031.1	103	103	103	103
ENSMUSG00002076116.1	102	102	102	102
ENSMUSG00002076473.1	96	96	96	96
ENSMUSG00000076222.3	109	109	109	109
ENSMUSG00000078031.3	96	96	96	96
ENSMUSG00002075959.1	97	97	97	97
ENSMUSG00000089570.3	98	98	98	98
ENSMUSG00000088980.3	98	98	98	98
ENSMUSG00000077991.3	94	94	94	94
ENSMUSG00000077086.3	96	96	96	96
ENSMUSG00000078025.3	80	80	80	80
ENSMUSG00000077941.3	81	81	81	81
ENSMUSG00000076956.4	102	102	102	102
ENSMUSG00000078060.3	121	121	121	121
ENSMUSG00000077954.3	98	98	98	98
ENSMUSG00002075177.1	90	90	90	90
ENSMUSG00000080657.3	127	127	127	127
ENSMUSG00000080594.3	125	125	125	125
ENSMUSG00000103237.2	811	811	811	811
ENSMUSG00000081367.3	421	421	421	421
ENSMUSG00000082871.3	838	838	838	838
ENSMUSG00000102734.2	111	111	111	111
ENSMUSG00000089007.3	129	129	129	129
ENSMUSG00000085257.3	2011	2011	2011	2011
ENSMUSG00000084560.3	133	133	133	133
ENSMUSG00000081693.3	934	934	934	934
ENSMUSG00000083900.3	1330	1330	1330	1330
ENSMUSG00000026778.14	3583	3583	3583	3583
ENSMUSG00000103774.2	929	929	929	929
ENSMUSG00000103253.2	2672	2672	2672	2672
ENSMUSG00000102992.2	2567	2567	2567	2567
ENSMUSG00000102196.2	478	478	478	478
ENSMUSG00000120676.1	639	639	854	1214
ENSMUSG00000102894.2	889	889	889	889
ENSMUSG00000102674.2	1035	1035	1035	1035
ENSMUSG00000086006.4	1362	1362	1672	2326
ENSMUSG00000103223.2	2211	2211	2211	2211
ENSMUSG00000103321.2	1121	1121	1121	1121
ENSMUSG00000086491.2	655	655	655	655
ENSMUSG00000082424.5	1000	1000	1000	1000
ENSMUSG00000082314.3	997	997	997	997
ENSMUSG00000026773.20	2915	2135	4801	5522
ENSMUSG00000102329.2	1685	1685	1685	1685
ENSMUSG00000102376.2	2099	2099	2099	2099
ENSMUSG00000037197.12	1599	1599	1599	1599
ENSMUSG00000082727.3	1264	1264	1264	1264
ENSMUSG00000026770.6	2712	2712	4412	5209
ENSMUSG00000104101.2	421	421	421	421
ENSMUSG00000023206.17	1332	1545	1936	2291
ENSMUSG00000058594.16	3567	3567	3567	3567
ENSMUSG00000047909.12	1618	1618	1618	1618
ENSMUSG00000103542.2	565	565	565	565
ENSMUSG00000080801.3	1381	1381	1381	1381
ENSMUSG00000026768.11	5812	5812	5812	5812
ENSMUSG00000104174.2	1100	1100	1100	1100
ENSMUSG00000086843.4	2754	2754	2754	2754
ENSMUSG00000026767.13	2344	2344	2344	2344
ENSMUSG00000102630.2	1402	1402	1402	1402
ENSMUSG00000104449.2	3060	3060	3060	3060
ENSMUSG00000104406.2	2612	2612	2612	2612
ENSMUSG00000083547.3	400	400	400	400
ENSMUSG00000104045.2	491	491	491	491
ENSMUSG00000026730.13	2611	2611	3571	3571
ENSMUSG00000049630.7	2535	2535	2535	2535
ENSMUSG00000104459.2	3236	3236	3236	3236
ENSMUSG00000102900.2	2601	2601	2601	2601
ENSMUSG00000103599.2	1613	1613	1613	1613
ENSMUSG00000103143.2	3979	3979	3979	3979
ENSMUSG00000026727.11	1290	1546	1604	1737
ENSMUSG00000103360.2	2260	2260	2260	2260
ENSMUSG00000102691.2	1873	1873	1873	1873
ENSMUSG00002074956.1	187	187	187	187
ENSMUSG00000103232.2	1689	1689	1689	1689
ENSMUSG00000086358.4	1169	1189	1706	2872
ENSMUSG00000026726.11	11262	11262	11262	11262
ENSMUSG00000026723.11	3788	3788	3788	3788
ENSMUSG00000026728.10	1985	1985	2193	2193
ENSMUSG00000003418.12	7618	7618	7618	7618
ENSMUSG00000104354.2	883	883	883	883
ENSMUSG00000063275.17	932	932	993	993
ENSMUSG00000102553.2	3964	3964	3964	3964
ENSMUSG00000103926.2	2599	2599	2599	2599
ENSMUSG00000086657.4	1710	1710	1710	1710
ENSMUSG00000120463.1	479	479	479	479
ENSMUSG00000026718.18	4490	4490	5000	7488
ENSMUSG00000103901.2	3478	3478	3478	3478
ENSMUSG00000061531.9	3659	3659	3659	3659
ENSMUSG00000083545.3	141	141	141	141
ENSMUSG00000026712.4	5374	5374	5374	5374
ENSMUSG00000077897.3	79	79	79	79
ENSMUSG00000103475.2	1844	1844	1844	1844
ENSMUSG00000036949.17	2661	2661	2675	2758
ENSMUSG00000084901.7	500	500	579	651
ENSMUSG00000057914.16	2170	2117	3945	4820
ENSMUSG00000075525.4	618	618	618	618
ENSMUSG00000104153.2	2621	2621	2621	2621
ENSMUSG00000070271.8	433	433	433	433
ENSMUSG00000083633.3	718	718	718	718
ENSMUSG00000104034.2	1409	1409	1409	1409
ENSMUSG00000081008.3	335	335	335	335
ENSMUSG00000082542.3	379	379	379	379
ENSMUSG00000104106.2	1811	1811	1811	1811
ENSMUSG00000103885.2	2674	2674	2674	2674
ENSMUSG00000083305.3	991	991	991	991
ENSMUSG00000103050.2	2382	2382	2382	2382
ENSMUSG00000087086.8	655	655	655	655
ENSMUSG00000085281.4	691	691	691	691
ENSMUSG00000102673.2	1937	1937	1937	1937
ENSMUSG00000104271.2	1326	1326	1326	1326
ENSMUSG00000026707.16	2618	2897	3149	4788
ENSMUSG00000103778.2	2376	2376	2376	2376
ENSMUSG00000017418.15	4500	5270	6981	7272
ENSMUSG00000102258.2	2761	2761	2761	2761
ENSMUSG00000083860.3	1084	1084	1084	1084
ENSMUSG00000080930.3	796	796	796	796
ENSMUSG00000083631.3	970	970	970	970
ENSMUSG00000082632.3	973	973	973	973
ENSMUSG00000081389.3	430	430	430	430
ENSMUSG00000075520.6	6738	6738	6738	6738
ENSMUSG00000103356.2	1742	1742	1742	1742
ENSMUSG00000081245.3	613	613	613	613
ENSMUSG00000103865.2	318	318	318	318
ENSMUSG00000026748.14	3718	2146	6947	6947
ENSMUSG00002076934.1	110	110	110	110
ENSMUSG00000082235.4	1011	1011	1011	1011
ENSMUSG00000081525.2	806	806	806	806
ENSMUSG00000085193.2	246	246	246	246
ENSMUSG00000053702.17	3798	1734	8079	10344
ENSMUSG00000085100.2	569	569	569	569
ENSMUSG00000099161.3	113	113	113	113
ENSMUSG00000081851.2	1151	1151	1151	1151
ENSMUSG00000062651.5	542	542	542	542
ENSMUSG00000081116.2	265	265	265	265
ENSMUSG00000054057.3	3217	3217	3217	3217
ENSMUSG00000121198.1	720	720	720	720
ENSMUSG00000085319.2	388	388	388	388
ENSMUSG00000054074.11	4376	4376	4376	4376
ENSMUSG00000086340.2	487	487	487	487
ENSMUSG00000026743.17	4347	4391	5063	5198
ENSMUSG00000121261.1	224	224	224	224
ENSMUSG00000099050.3	58	58	58	58
ENSMUSG00002076904.1	126	126	126	126
ENSMUSG00000064964.3	105	105	105	105
ENSMUSG00000081619.2	414	414	414	414
ENSMUSG00000026740.13	5283	5283	5497	8585
ENSMUSG00000083070.3	479	479	479	479
ENSMUSG00000082520.3	411	411	411	411
ENSMUSG00000081181.2	73	73	73	73
ENSMUSG00000082943.2	317	317	317	317
ENSMUSG00000086882.5	262	262	262	262
ENSMUSG00000051154.13	935	935	935	935
ENSMUSG00000026739.14	3170	3170	3594	3698
ENSMUSG00000037708.17	2458	2458	2458	2458
ENSMUSG00000092353.2	1384	1384	1384	1384
ENSMUSG00000081139.2	781	781	781	781
ENSMUSG00000120749.1	762	762	762	762
ENSMUSG00000097638.2	2574	2574	2574	2574
ENSMUSG00000026737.13	3477	3477	3477	3477
ENSMUSG00000026736.4	2419	2419	2419	2419
ENSMUSG00000083281.2	1398	1398	1398	1398
ENSMUSG00000037683.15	2818	2818	2818	2818
ENSMUSG00000087674.9	2659	2004	4088	4269
ENSMUSG00000023094.15	1196	1196	1196	1196
ENSMUSG00000109733.2	1601	1601	1601	1601
ENSMUSG00000087103.2	1557	1557	1557	1557
ENSMUSG00000085388.2	916	916	916	916
ENSMUSG00000026735.3	1508	1508	1508	1508
ENSMUSG00000056329.5	1235	1208	1324	2291
ENSMUSG00000026734.10	2008	2008	2008	2008
ENSMUSG00000084160.2	228	228	228	228
ENSMUSG00000086621.2	690	690	690	690
ENSMUSG00000080227.3	105	105	105	105
ENSMUSG00000043415.6	2832	2832	2832	2832
ENSMUSG00000087246.2	3634	3634	3634	3634
ENSMUSG00000083893.2	1353	1353	1353	1353
ENSMUSG00000077342.3	132	132	132	132
ENSMUSG00002075867.1	76	76	76	76
ENSMUSG00000036617.18	5451	5898	7413	10370
ENSMUSG00002076568.1	91	91	91	91
ENSMUSG00000083777.2	1431	1431	1431	1431
ENSMUSG00000060795.6	522	522	522	522
ENSMUSG00000082164.2	799	799	799	799
ENSMUSG00000081128.2	1020	1020	1020	1020
ENSMUSG00000118880.1	107	107	107	107
ENSMUSG00000091457.2	534	534	534	534
ENSMUSG00000085477.8	471	471	471	471
ENSMUSG00002076489.1	89	89	89	89
ENSMUSG00000121268.1	271	271	271	271
ENSMUSG00000086418.2	839	839	839	839
ENSMUSG00000036591.17	6895	6946	7351	7370
ENSMUSG00000085206.2	718	718	718	718
ENSMUSG00000075514.6	1246	1246	1246	1246
ENSMUSG00000120769.1	564	564	564	564
ENSMUSG00000086821.4	683	683	683	683
ENSMUSG00000087219.2	448	448	448	448
ENSMUSG00002075392.1	131	131	131	131
ENSMUSG00000026679.4	1199	1199	1199	1199
ENSMUSG00002076042.1	177	177	177	177
ENSMUSG00000048550.18	2428	1707	3899	4043
ENSMUSG00000084071.2	336	336	336	336
ENSMUSG00000085680.2	2741	2741	2741	2741
ENSMUSG00000045967.12	7171	7171	7171	7171
ENSMUSG00000080846.2	621	621	621	621
ENSMUSG00000077572.3	123	123	123	123
ENSMUSG00000081467.2	1594	1594	1594	1594
ENSMUSG00000025716.15	5082	5082	5082	5082
ENSMUSG00000082516.2	207	207	207	207
ENSMUSG00000083863.2	672	672	672	672
ENSMUSG00000083563.2	1545	1545	1545	1545
ENSMUSG00000082884.2	510	510	510	510
ENSMUSG00000026787.4	5744	5744	5744	5744
ENSMUSG00000106199.3	68	68	68	68
ENSMUSG00002076064.1	95	95	95	95
ENSMUSG00000083453.2	361	361	361	361
ENSMUSG00000085353.3	424	424	424	424
ENSMUSG00000083057.2	335	335	335	335
ENSMUSG00000120964.1	531	531	531	531
ENSMUSG00000026786.15	2773	2773	2773	2773
ENSMUSG00000069136.5	408	408	408	408
ENSMUSG00000026784.15	1590	1590	1642	2331
ENSMUSG00002076724.1	120	120	120	120
ENSMUSG00000081861.2	540	540	540	540
ENSMUSG00000058835.15	2931	3023	3403	3436
ENSMUSG00000083650.2	537	537	537	537
ENSMUSG00000026781.18	3498	3632	4804	5174
ENSMUSG00000026779.7	5590	5590	5590	5590
ENSMUSG00000026775.10	4707	4707	4707	4707
ENSMUSG00000081648.2	888	888	888	888
ENSMUSG00000026774.12	1617	1617	1842	2004
ENSMUSG00000084098.2	504	504	504	504
ENSMUSG00000069132.4	2579	2579	2579	2579
ENSMUSG00000102704.2	1518	1518	1518	1518
ENSMUSG00000026771.15	6595	6595	6595	6595
ENSMUSG00000081519.2	448	448	448	448
ENSMUSG00000083729.2	904	904	904	904
ENSMUSG00002075040.1	175	175	175	175
ENSMUSG00000083373.2	150	150	150	150
ENSMUSG00000026986.15	1427	1632	1656	1769
ENSMUSG00000061809.9	1379	1379	1379	1379
ENSMUSG00000026985.2	1217	1217	1217	1217
ENSMUSG00000083116.2	1415	1415	1415	1415
ENSMUSG00000044103.5	1648	1648	1648	1648
ENSMUSG00000026984.5	883	883	883	883
ENSMUSG00000104173.2	1784	1784	1784	1784
ENSMUSG00000083172.2	546	546	546	546
ENSMUSG00000026983.11	1839	1562	2842	2945
ENSMUSG00000046845.2	538	538	538	538
ENSMUSG00000085999.2	414	414	414	414
ENSMUSG00000026981.16	1377	1357	2474	2706
ENSMUSG00000026979.17	6731	4748	11265	11489
ENSMUSG00000026976.16	1893	1893	2560	2560
ENSMUSG00000085057.8	1827	1827	3089	3424
ENSMUSG00000099120.2	586	586	586	586
ENSMUSG00000082307.4	944	944	944	944
ENSMUSG00000085330.2	533	533	533	533
ENSMUSG00000102591.2	2660	2660	2660	2660
ENSMUSG00000084241.2	1612	1612	1612	1612
ENSMUSG00002076315.1	325	325	325	325
ENSMUSG00000004113.20	8340	8321	9736	9781
ENSMUSG00000083973.2	646	646	646	646
ENSMUSG00000036893.18	4873	4647	5953	5974
ENSMUSG00000103162.2	1798	1798	1798	1798
ENSMUSG00000102875.2	4419	4419	4419	4419
ENSMUSG00000026972.16	1620	1620	1666	1666
ENSMUSG00002075034.1	126	126	126	126
ENSMUSG00000026974.12	2503	2503	3903	4168
ENSMUSG00000026975.11	1666	1666	1666	1666
ENSMUSG00000036850.5	776	776	776	776
ENSMUSG00000036833.17	4574	4574	4574	4574
ENSMUSG00000084383.2	483	483	483	483
ENSMUSG00000083796.4	987	987	987	987
ENSMUSG00000118741.1	107	107	107	107
ENSMUSG00000089513.4	104	104	104	104
ENSMUSG00000006476.20	2590	2827	2957	2963
ENSMUSG00002075528.1	67	67	67	67
ENSMUSG00000099320.3	63	63	63	63
ENSMUSG00000121260.1	228	228	228	228
ENSMUSG00000036813.12	2180	2299	2301	2304
ENSMUSG00000036805.14	1596	1596	1617	1617
ENSMUSG00000118563.2	1981	1981	1981	1981
ENSMUSG00000087028.8	2646	2646	2646	2646
ENSMUSG00000078202.4	2582	2582	2582	2582
ENSMUSG00000103217.2	2051	2051	2051	2051
ENSMUSG00000059555.7	3255	3255	3255	3255
ENSMUSG00000013465.20	2637	2637	2637	2637
ENSMUSG00000064919.3	105	105	105	105
ENSMUSG00000036770.12	1332	1332	1430	1437
ENSMUSG00000026969.4	1125	1125	1125	1125
ENSMUSG00000036752.5	1598	1598	1598	1598
ENSMUSG00000006469.14	2183	2183	2183	2183
ENSMUSG00000089953.4	1864	1864	2021	2312
ENSMUSG00000036731.8	891	891	909	1171
ENSMUSG00000044628.6	1235	1235	1333	1334
ENSMUSG00000115018.3	2045	2045	2045	2045
ENSMUSG00000006471.19	3426	3426	4517	4744
ENSMUSG00000115074.2	3210	3210	3210	3210
ENSMUSG00000078201.6	854	854	854	854
ENSMUSG00000048707.10	2787	2787	2787	2787
ENSMUSG00000026966.7	862	862	862	862
ENSMUSG00000026965.13	3004	3004	3004	3004
ENSMUSG00000026963.5	516	516	516	516
ENSMUSG00000026961.7	1190	1190	1190	1190
ENSMUSG00000026959.14	4031	4023	4276	4368
ENSMUSG00000085830.2	2891	2891	2891	2891
ENSMUSG00000036646.14	3755	3755	3755	3755
ENSMUSG00002075003.1	95	95	95	95
ENSMUSG00000026958.14	1682	1682	1682	1682
ENSMUSG00000120059.1	1594	1594	1594	1594
ENSMUSG00000026956.16	3349	3349	3349	3349
ENSMUSG00000026955.14	2160	1761	3121	3286
ENSMUSG00000015085.9	1935	1935	1935	1935
ENSMUSG00000015094.17	1448	1448	1485	1565
ENSMUSG00000036587.14	2012	1990	2076	2285
ENSMUSG00000026944.19	8033	8033	8033	8033
ENSMUSG00000104741.3	56	56	56	56
ENSMUSG00000047617.12	981	981	981	981
ENSMUSG00000015093.16	799	799	808	808
ENSMUSG00000015090.14	835	830	901	938
ENSMUSG00000120226.1	542	542	708	725
ENSMUSG00000026943.13	667	667	716	790
ENSMUSG00000015083.12	986	986	1150	1342
ENSMUSG00000015095.13	2388	2388	2388	2388
ENSMUSG00000026942.14	2597	2597	3044	3065
ENSMUSG00000083043.2	240	240	240	240
ENSMUSG00000083528.2	241	241	241	241
ENSMUSG00000015092.10	722	722	722	722
ENSMUSG00000026941.17	3994	3994	3998	4032
ENSMUSG00000036504.7	937	937	937	937
ENSMUSG00000029419.9	4206	4812	4881	4910
